Signum,Plats,Socken,Härad,Kommun,Placering,Koordinater,Runtyper,Korsform,Period,Stilgruppering,Ristare,Materialtyp,Material,Föremål,Latitude_orig,Longtitude_orig,Latitude_add,Longtitude_add,Latitude_mix,Longtitute_mix
U 131  ,Rinkeby,Danderyds sn,Danderyds skeppslag,Danderyd,Klockargården,6589750.163,,A4; B2; C1; D1; E4 (?); F3; 0,V,Pr3,Fot 2 (A),sten,granit,runsten,59.44582276,,59.399,18.036,59.44582276,18.036
U 132 † ,Rinkeby,Danderyds sn,Danderyds skeppslag,Danderyd,,6589725.163,,,V,?,,sten,,fragment av runsten,59.44560362,,59.399,18.036,59.44560362,18.036
U 133  ,Täby kyrka,Täby sn,Danderyds skeppslag,Täby,I västra och södra väggen av vapenhuset.,6598848.163,,,V,Pr3,Fot 2 (A),sten,granit,runsten,59.52753165,,59.4439,18.0687,59.52753165,18.0687
U 134 $ ,Östra Arninge,Täby sn,Danderyds skeppslag,Täby,"Fragment A förkommet, B i hembygdsföreningens museum i Rönninge by.",6596572.163,,,V,?,,sten,rödgrå granit,2 fragment av runsten,59.50709903,,59.4439,18.0687,59.50709903,18.0687
U 135  ,Broby,Täby sn,Danderyds skeppslag,Täby,,6597740.163,,A4; B2; C1; D1; E4; F3; 0,V,Pr2,Samma som gjort U 136.,sten,granit,runsten,59.51759267,,59.4439,18.0687,59.51759267,18.0687
U 136 $ ,Broby,Täby sn,Danderyds skeppslag,Täby,,6597705.163,,"A4; B1; C1, C6, C7; D1; E4; F3; 0",V,Pr2,Samma som gjort U 135.,sten,,runsten,59.51728363,,59.4439,18.0687,59.51728363,18.0687
U 137 $ ,Broby,Täby sn,Danderyds skeppslag,Täby,,6597719.163,,"A1; B2; C1, C7; D1; 0; F3; 0",V,Pr2,,sten,granit,runsten,59.51741456,,59.4439,18.0687,59.51741456,18.0687
U 138 † ,Broby,Täby sn,Danderyds skeppslag,Täby,,6597500.163,,,V,?,,sten,,fragment av runsten,59.51545318,,59.4439,18.0687,59.51545318,18.0687
U 139  ,Broby,Täby sn,Danderyds skeppslag,Täby,,6597540.163,,,V,?,,sten,granit,fragment av runsten,59.51581753,,59.4439,18.0687,59.51581753,18.0687
U 140  ,Broby,Täby sn,Danderyds skeppslag,Täby,,6597500.163,,,V,Pr2,,sten,granit,fragment av runsten,59.51546346,,59.4439,18.0687,59.51546346,18.0687
U 141 †$ ,Fittja,Täby sn,Danderyds skeppslag,Täby,,6599384.163,,,V,?,Fot 2 (A),sten,granit,runsten,59.53238643,,59.4439,18.0687,59.53238643,18.0687
U 142  ,Fällbro,Täby sn,Danderyds skeppslag,Täby,,6597786.163,,A8; B1; 0; 0; 0; F1; 0,V,Pr4,Öpir 1 (S),sten,granit,runsten,59.51804184,,59.4439,18.0687,59.51804184,18.0687
U 143  ,Hagby,Täby sn,Danderyds skeppslag,Täby,,6596304.163,,,V,Pr4,Fot 2 (A),sten,,berghäll,59.50473884,,59.4439,18.0687,59.50473884,18.0687
U 144  ,Hagby,Täby sn,Danderyds skeppslag,Täby,,6596270.163,,,V,Pr4,#NAME?,sten,,berghäll,59.50443853,,59.4439,18.0687,59.50443853,18.0687
U 145  ,Hagby,Täby sn,Danderyds skeppslag,Täby,,6597669.163,,A1; B3; C8; D1; 0; F3; 0,V,Pr4,Olev (S),sten,,berghäll,59.51700623,,59.4439,18.0687,59.51700623,18.0687
U 146 $ ,Hagby,Täby sn,Danderyds skeppslag,Täby,,6597660.163,"a, n, s, t är kortkvistvarianter",A1; B3; C10; D1; 0; F3; 0 (G6?),V,RAK,Drosboe (A) ? [Stille 1999b:205],sten,,berghäll,59.51693036,,59.4439,18.0687,59.51693036,18.0687
U 147 $ ,Hagby,Täby sn,Danderyds skeppslag,Täby,,6594805.162,,,V,Pr4,,sten,gnejs,runsten,59.49129794,,59.4439,18.0687,59.49129794,18.0687
U 148 $ ,Hagby,Täby sn,Danderyds skeppslag,Täby,,6594825.162,,"A1; B1; C8; D1; E1, E6; F3; 0",V,Pr3,,sten,granit,flyttblock,59.49148242,,59.4439,18.0687,59.49148242,18.0687
U 149 † ,Hagby,Täby sn,Danderyds skeppslag,Täby,,6595375.163,,A3; B1; ?; D1; E3; F3; 0,V,?,,sten,,runsten,59.49642618,,59.4439,18.0687,59.49642618,18.0687
U 150  ,Karby,Täby sn,Danderyds skeppslag,Täby,,6597906.163,,"A2; B1; C6, C7; D1; 0; F3; 0",V,Fp?,,sten,granit,runsten,59.51915888,,59.4439,18.0687,59.51915888,18.0687
U 151  ,Karby,Täby sn,Danderyds skeppslag,Täby,,6597760.163,,"A4; B2; C3, C6, C7; D4; E3; F3; G3",V,Pr3 - Pr4,,sten,granit,runsten,59.51785263,,59.4439,18.0687,59.51785263,18.0687
U 152  ,Lissby,Täby sn,Danderyds skeppslag,Täby,,6597050.163,,,V,Pr4,,sten,granit,runsten,59.51148175,,59.4439,18.0687,59.51148175,18.0687
U 153  ,Lissby,Täby sn,Danderyds skeppslag,Täby,,6597050.163,,A4; B1; 0; D1; E3; F3; 0,V,Pr3,,sten,granit,runsten,59.51148649,,59.4439,18.0687,59.51148649,18.0687
U 154  ,Lissby,Täby sn,Danderyds skeppslag,Täby,,6597050.163,,,V,Pr3,,sten,,runsten,59.51149119,,59.4439,18.0687,59.51149119,18.0687
U 155 $ ,Lissby,Täby sn,Danderyds skeppslag,Täby,,6597050.163,,,V,?,,sten,granit,runsten,59.51149587,,59.4439,18.0687,59.51149587,18.0687
U 156 $ ,Lissby,Täby sn,Danderyds skeppslag,Täby,I biblioteket i Täby centrum.,6597050.163,,,V,Pr3,,sten,,fragment av runsten,59.51150052,,59.4439,18.0687,59.51150052,18.0687
U 157 $ ,Lissby,Täby sn,Danderyds skeppslag,Täby,I biblioteket i Täby centrum.,6597050.163,,A4; ?; ?; D1; E3; F3; ?,V,?,,sten,ljus kornig granit,fragment av runsten,59.51150514,,59.4439,18.0687,59.51150514,18.0687
U 158 †$ ,Löttinge,Täby sn,Danderyds skeppslag,Täby,,6597009.163,,,V,?,,sten,,runsten,59.51114155,,59.4439,18.0687,59.51114155,18.0687
U 159  ,Löttinge,Täby sn,Danderyds skeppslag,Täby,SHM (22757),6597020.163,,,V,?,Visäte (A) [Källström 1999:113],sten,,runsten,59.51124489,,59.4439,18.0687,59.51124489,18.0687
U 160  ,Risbyle,Täby sn,Danderyds skeppslag,Täby,,6600684.162,,A1; B1; C1; D5; 0; F3; 0,V,Pr1,Ulv i Borresta (A); Gunnar (A),sten,granit,runsten,59.54415136,,59.4439,18.0687,59.54415136,18.0687
U 161  ,Risbyle,Täby sn,Danderyds skeppslag,Täby,,6600642.162,,"A1; B1; 0; D1; 0; F3; 0 & A1; B1; 0; D1, D3; 0; F3; 0 & A1; B1; C1; D5; 0; F3; 0 & A9; B1; 0; 0; 0; F2; 0",V,Pr1,Ulv i Borresta (S); Gunnar (A),sten,granit,runsten,59.54377872,,59.4439,18.0687,59.54377872,18.0687
U 162 † ,Skogberga,Täby sn,Danderyds skeppslag,Täby,,6598300.163,,,V,?,Olev (S),sten,,runsten,59.52275254,,59.4439,18.0687,59.52275254,18.0687
U 163  ,Såsta,Täby sn,Danderyds skeppslag,Täby,,6597400.163,,"A1; B1; C2, C9; D1; E3; F3; 0",V,Pr4,#NAME?,sten,,berghäll,59.51467516,,59.4439,18.0687,59.51467516,18.0687
U 164  ,Täby tä,Täby sn,Danderyds skeppslag,Täby,,6599840.163,,A4; B2; C3; D1; E3; F3; 0,V,Pr2 - Pr3,Fot 2 (A),sten,granit,runsten,59.53659028,,59.4439,18.0687,59.53659028,18.0687
U 165  ,Täby tä,Täby sn,Danderyds skeppslag,Täby,,6599837.163,,A4; B3; C1; D1; E3; F3; 0,V,Pr2,Fot 2 (A),sten,granit,runsten,59.53656772,,59.4439,18.0687,59.53656772,18.0687
U 166  ,Östra Ryds kyrka,Östra Ryds sn,Danderyds skeppslag,Österåker,I norra väggen.,6594460.164,,,V,Pr4,,sten,gråsten,runsten,59.48828759,,59.4828,18.2955,59.48828759,18.2955
U 167  ,Östra Ryds kyrka,Östra Ryds sn,Danderyds skeppslag,Österåker,,6594448.164,,,V,Pr3,Fot 2 (S),sten,,runsten,59.48818414,,59.4828,18.2955,59.48818414,18.2955
U 168 † ,Björkeby,Östra Ryds sn,Danderyds skeppslag,Österåker,,6596300.164,,A1; B1; C10; D1; 0; F3; 0,V,Pr4 - Pr5?,Öpir 1 (S),sten,,stenblock,59.5048191,,59.4828,18.2955,59.5048191,18.2955
U 169 $ ,Björkeby,Östra Ryds sn,Danderyds skeppslag,Österåker,,6595046.164,,,V,RAK,Gunnar (A),sten,gnejsgranit,runsten,59.49356264,,59.4828,18.2955,59.49356264,18.2955
U 170 $ ,Bogesund,Östra Ryds sn,Danderyds skeppslag,Vaxholm,,6587998.164,,"A1; B1; 0; D1; E1, E9; F3; 0",V,Pr3??,Faste/Fastulv (S),sten,granit,runsten,59.43027655,,59.4035,18.3536,59.43027655,18.3536
U 171  ,Söderby,Östra Ryds sn,Danderyds skeppslag,Vaxholm,,6589553.164,,,V,Pr4,Faste/Fastulv (S),sten,granit,stenblock,59.44424453,,59.4035,18.3536,59.44424453,18.3536
U 172  ,Islinge,Lidingö,,Lidingö,,6585652.163,,,V,Pr3,,sten,granit,fragment av runsten,59.4092179,,59.3664,18.1304,59.4092179,18.1304
U 173  ,Väsby,Värmdö sn,Värmdö skeppslag,Värmdö,,6583463.165,,"A1; B3; C9, C10; D1; 0; F3; 0",V,Pr5,Öpir 1 (A),sten,sandsten,runsten,59.38956485,,59.3253,18.478,59.38956485,18.478
U 174 † ,Österåkers kyrka,Österåkers sn,Åkers skeppslag,Österåker,,6601192.164,,,V,?,,sten,,runsten,59.54877345,,59.4828,18.2955,59.54877345,18.2955
U 175  ,Österåkers kyrka,Österåkers sn,Åkers skeppslag,Österåker,I vapenhuset.,6600981.164,,A4; B1; 0; D2; E3; F3; 0,V,Pr3??,,sten,sandsten,2 fragment av runsten,59.5468828,,59.4828,18.2955,59.5468828,18.2955
U 176 †$ ,Berga,Österåkers sn,Åkers skeppslag,Österåker,,6598317.164,,,V,Pr3?,Fot 2 (A),sten,,runsten,59.52296466,,59.4828,18.2955,59.52296466,18.2955
U 177  ,Stav,Roslagskulla sn (Roslags-Kulla),Åkers skeppslag,Österåker,,6608174.166,,,V,Pr4,"Fot 2 (S), Torgöt Fotsarve (A) [Stille 1999b:151]",sten,granit,runsten,59.61148221,,59.4828,18.2955,59.61148221,18.2955
U 178  ,Stav,Roslagskulla sn (Roslags-Kulla),Åkers skeppslag,Österåker,SHM (22758),6608227.166,,,V,?,,sten,granit,5 fragment av runsten,59.61196214,,59.4828,18.2955,59.61196214,18.2955
U 179  ,Riala kyrka,Riala sn,Åkers skeppslag,Norrtälje,,6615425.165,,,V,Pr5,Öpir 1 (S),sten,sandsten,runsten,59.67660168,,59.759,18.7036,59.67660168,18.7036
U 180  ,Össeby-Garns kyrka,Össeby-Garns sn,Vallentuna ,Vallentuna,,6607221.164,,A4; B2; C10; D1; E3; F3; G4,V,Pr4?,Visäte (A),sten,granit,runsten,59.60293646,,59.5342,18.0771,59.60293646,18.0771
U 181 $ ,Össeby-Garns kyrka,Össeby-Garns sn,Vallentuna ,Vallentuna,,6607217.164,,"A1; B1; C6, C7; D1; 0; F3; 0",V,Pr5,Öpir 1 (S),sten,granit,runsten,59.60290445,,59.5342,18.0771,59.60290445,18.0771
U 182 $ ,Össeby-Garns kyrka,Össeby-Garns sn,Vallentuna ,Vallentuna,,6607260.164,,,V,Pr4,,sten,,fragment av runsten,59.60329447,,59.5342,18.0771,59.60329447,18.0771
U 183 $ ,Össeby ödekyrka,Össeby-Garns sn,Vallentuna ,Vallentuna,SHM (29563),6606753.164,,A1; B1; C8; D1; 0; F3; 0,V,?,Öpir 1 (A) [Åhlén 1997],sten,sandsten,fragment av runsten,59.5987456,,59.5342,18.0771,59.5987456,18.0771
U 184  ,Össeby ödekyrka,Össeby-Garns sn,Vallentuna ,Vallentuna,,6606753.164,,,V,RAK,Visäte (A),sten,,troligen gravhäll,59.59874943,,59.5342,18.0771,59.59874943,18.0771
U 185 $ ,Össeby ödekyrka,Össeby-Garns sn,Vallentuna ,Vallentuna,I Össeby-Garns kyrka och SHM (29563).,6606740.164,,,V,Pr4 - Pr5?,,sten,sandsten,4 fragment av runsten,59.59863649,,59.5342,18.0771,59.59863649,18.0771
U 186  ,Gillberga,Össeby-Garns sn,Vallentuna ,Vallentuna,,6607337.164,,A1; B1; C1; D1; 0; F3; 0,V,Pr2,Fot 2 (A); Gunnar (A),sten,granit,runsten,59.60400115,,59.5342,18.0771,59.60400115,18.0771
U 187 † ,Gillberga,Össeby-Garns sn,Vallentuna ,Vallentuna,Gillberga vikäng,6607337.164,,A1; B2; 0; D1; 0; F3; 0,V,?,Gunnar (A),sten,,ristad sten,59.60400488,,59.5342,18.0771,59.60400488,18.0771
U 188  ,Gillberga,Össeby-Garns sn,Vallentuna ,Vallentuna,,6607672.164,,"A1; B1; C9; D1; 0; F3; 0 & A1; B1; C6, C7, C9; D1; 0; F3; 0",V,Pr2,Gunnar (A),sten,gråsten,runsten,59.6070168,,59.5342,18.0771,59.6070168,18.0771
U 189 † ,L. Karby,Össeby-Garns sn,Vallentuna ,Vallentuna,,6603050.164,,,V,?,Gunnar (A),sten,,runsten,59.56551606,,59.5342,18.0771,59.56551606,18.0771
U 190  ,Kumla,Össeby-Garns sn,Vallentuna ,Vallentuna,På gårdsplanen till Stångberga skola.,6612431.164,,"A2; B1; C8, C9; D4; 0; F3; 0",V,Pr4,Samma som gjort U 509. Torsten (A) [Källström 2007a:269],sten,granit,runsten,59.64975849,,59.5342,18.0771,59.64975849,18.0771
U 191 † ,Morsta,Össeby-Garns sn,Vallentuna ,Vallentuna,,6611600.164,,,V,Pr4,Torsten (A) [Källström 2007a:269],sten,,fragment av runsten,59.6423,,59.5342,18.0771,59.6423,18.0771
U 192  ,Sjöberg,Össeby-Garns sn,Vallentuna ,Vallentuna,,6602650.164,,,V,?,,sten,granit,fragment av runsten,59.56193498,,59.5342,18.0771,59.56193498,18.0771
U 193  ,Svista,Össeby-Garns sn,Vallentuna ,Vallentuna,,6603738.164,,A3; B3; 0; D1; E2; F3; 0,V,Pr4,Åsmund (A); Torfast (A),sten,gnejsgranit,runsten,59.57170853,,59.5342,18.0771,59.57170853,18.0771
U 194 $ ,Väsby,Össeby-Garns sn,Vallentuna ,Vallentuna,,6602676.164,,A1; B3; C4; D1; E7; F3; G6,V,Pr3,Åsmund (A); Frögärd (A),sten,granit,runsten,59.56217552,,59.5342,18.0771,59.56217552,18.0771
U 195  ,Åby,Össeby-Garns sn,Vallentuna ,Vallentuna,Vid Stångberga skola.,6613140.164,,"A9; B1; C8, C9; 0; 0; F1; 0",V,Pr5,"(Öpir 1 (A)) [ej Öpir, Åhlén 1997]",sten,sandsten,runsten,59.65614288,,59.5342,18.0771,59.65614288,18.0771
U 196 † ,Vada kyrka,Vada sn,Vallentuna ,Vallentuna,,6608812.164,,,V,?,,sten,sandsten,fragment av runsten,59.61728225,,59.5342,18.0771,59.61728225,18.0771
U 197 † ,Vada kyrka,Vada sn,Vallentuna ,Vallentuna,,6608811.164,,,V,?,,sten,,litet fragment av runsten,59.61727671,,59.5342,18.0771,59.61727671,18.0771
U 198  ,Vada kyrka,Vada sn,Vallentuna ,Vallentuna,SHM (22799),6608799.164,,,V,Pr5,,sten,sandsten,3 fragment av runsten,59.61717236,,59.5342,18.0771,59.61717236,18.0771
U 199 =U_235 ,Prästgården,Vada sn,Vallentuna ,Vallentuna,,6608799.164,,,,,,,,,59.61717574,,59.5342,18.0771,59.61717574,18.0771
U 200  ,Stora Benhamra,Vada sn,Vallentuna ,Vallentuna,,6611397.164,,,V,RAK,Gunnar (A),sten,granitgnejs,runsten,59.64050837,,59.5342,18.0771,59.64050837,18.0771
U 201 $ ,Angarns kyrka,Angarns sn,Vallentuna ,Vallentuna,I sakristians nordöstra hörn.,6604195.163,,"A1; B2; C1, C6, C7; D1; 0; F3; 0",V,Pr1,Samma som gjort U 276; Gunnar (A),sten,granit,runsten,59.57583962,,59.5342,18.0771,59.57583962,18.0771
U 202  ,Angarns kyrka,Angarns sn,Vallentuna ,Vallentuna,,6604160.163,,,V,Pr3,Fot 2 (A),sten,granit,runsten,59.57552861,,59.5342,18.0771,59.57552861,18.0771
U 203  ,Angarns kyrka,Angarns sn,Vallentuna ,Vallentuna,,6604160.163,,,V,Pr3,Åsmund (A); Frögärd (S),sten,,runsten,59.57553186,,59.5342,18.0771,59.57553186,18.0771
U 204  ,Angarns kyrka,Angarns sn,Vallentuna ,Vallentuna,,6604161.163,,A1; B1; 0; D1; 0; F3; 0,V,Fp,,sten,granit,runsten,59.57554406,,59.5342,18.0771,59.57554406,18.0771
U 205 † ,Angarns kyrka,Angarns sn,Vallentuna ,Vallentuna,,6604189.163,,,V,?,#NAME?,sten,,fragment av runsten,59.57579869,,59.5342,18.0771,59.57579869,18.0771
U 206 † ,Angarns kyrka,Angarns sn,Vallentuna ,Vallentuna,,6604189.163,,,V,?,,sten,,fragment av runsten,59.57580185,,59.5342,18.0771,59.57580185,18.0771
U 207  ,Råcksta,Angarns sn,Vallentuna ,Vallentuna,,6602552.163,,,V,Pr3,Visäte (S)(P),sten,granit,runsten,59.56110506,,59.5342,18.0771,59.56110506,18.0771
U 208  ,Råcksta,Angarns sn,Vallentuna ,Vallentuna,,6602552.163,,"A4; B2; C2, C6, C7; D1; 0; F3; G1, G3, G4",V,Pr3,Visäte (S),sten,granit,runsten,59.56110816,,59.5342,18.0771,59.56110816,18.0771
U 209 $ ,Veda,Angarns sn,Vallentuna ,Vallentuna,,6601648.163,,,V,Pr4,Torsten (S) [Källström 2007a:268f],sten,,berghäll,59.55299347,,59.5342,18.0771,59.55299347,18.0771
U 210  ,Åsta,Angarns sn,Vallentuna ,Vallentuna,,6604057.163,,A1; B1; C8; D1; 0; F3; 0,V,Pr4,Öpir 1 (S),sten,,berghäll,59.57462887,,59.5342,18.0771,59.57462887,18.0771
U 211 $ ,Örsta,Angarns sn,Vallentuna ,Vallentuna,,6604842.163,,"A1; B1; C7, C9; D1, D4; 0; F3; 0",V,Pr4,,sten,granit,runsten,59.58168102,,59.5342,18.0771,59.58168102,18.0771
U 212  ,Vallentuna kyrka,Vallentuna sn,Vallentuna ,Vallentuna,,6603409.163,,A4; B2; C1; D1; E4; F3; 0 & A4; B2; C1; D1; E4; F3; 0,V,"sid a: Pr2, sid b: Pr2 - Pr3",Fot 2 (A),sten,granit,runsten,59.56881596,,59.5342,18.0771,59.56881596,18.0771
U 213  ,Vallentuna kyrka,Vallentuna sn,Vallentuna ,Vallentuna,SHM (22867),6603420.163,,,V,?,,sten,granit,fragment av runsten,59.56891769,,59.5342,18.0771,59.56891769,18.0771
U 214  ,Vallentuna kyrka,Vallentuna sn,Vallentuna ,Vallentuna,,6603424.163,,"A1; B3; C10; D3; E3, E7; F3; 0",V ca 1100,RAK,Drosboe (A) ? [Stille 1999b:205],sten,sandsten,runsten,59.56895653,,59.5342,18.0771,59.56895653,18.0771
U 215  ,Vallentuna kyrka,Vallentuna sn,Vallentuna ,Vallentuna,SHM (29956),6603420.163,,,V ca 1100,?,,sten,sandsten,runsten,59.5689235,,59.5342,18.0771,59.5689235,18.0771
U 216  ,Vallentuna kyrka,Vallentuna sn,Vallentuna ,Vallentuna,"SHM (8355), deponerad på apoteket i Vallentuna.",6603420.163,,,V,Pr5,Drosboe (S),sten,sandsten,runsten,59.56892636,,59.5342,18.0771,59.56892636,18.0771
U 217 $ ,Vallentuna kyrka,Vallentuna sn,Vallentuna ,Vallentuna,I bogårdsmuren.,6603420.163,,,V ca 1100,?,"Drosboe (A) (Mindre troligt efter återfyndet, se ATA Dnr 322-3229-2005)",sten,röd granit,runsten,59.5689292,,59.5342,18.0771,59.5689292,18.0771
U 218 † ,Vallentuna kyrka,Vallentuna sn,Vallentuna ,Vallentuna,I sakristians dörr.,6603420.163,,,V,?,,sten,,fragment av runsten,59.568932,,59.5342,18.0771,59.568932,18.0771
U 219 M ,Vallentuna kyrka,Vallentuna sn,Vallentuna ,Vallentuna,Tornets hörnkedja.,6603429.163,,,M s 1100-t,,,sten,sandsten,byggnadssten,59.56901559,,59.5342,18.0771,59.56901559,18.0771
U 220 M ,Vallentuna kyrka,Vallentuna sn,Vallentuna ,Vallentuna,I bogårdsmuren.,6603420.163,,,M s 1100-t,,,sten,sandsten,byggnadssten,59.56893751,,59.5342,18.0771,59.56893751,18.0771
U 221 $ ,Vallentuna kyrka,Vallentuna sn,Vallentuna ,Vallentuna,,6603374.163,,,V,?,Gunnar (A),sten,granit,fragment av runsten,59.56852716,,59.5342,18.0771,59.56852716,18.0771
U 222 † ,Vallentuna kyrka,Vallentuna sn,Vallentuna ,Vallentuna,,6603420.163,,,V,?,,sten,,fragment av runsten,59.56894291,,59.5342,18.0771,59.56894291,18.0771
U 224 † ,Klockarstugan,Vallentuna sn,Vallentuna ,Vallentuna,,6603550.163,,,V,?,Gunnar (A),sten,,runsten,59.57011294,,59.5342,18.0771,59.57011294,18.0771
U 225  ,Bällsta,Vallentuna sn,Vallentuna ,Vallentuna,,6601656.163,,A1; B1; 0; D1; 0; F2; 0,V,RAK,Gunnar (S)(P),sten,granit,runsten,59.55310777,,59.5342,18.0771,59.55310777,18.0771
U 226  ,Bällsta,Vallentuna sn,Vallentuna ,Vallentuna,,6601657.163,,,V,Pr1,Gunnar (S),sten,granit,runsten,59.55311934,,59.5342,18.0771,59.55311934,18.0771
U 227  ,Grana,Vallentuna sn,Vallentuna ,Vallentuna,,6604531.162,,A4; B2; C9; D1; E4; F3; 0,V,Pr4,,sten,granit,runsten,59.5789299,,59.5342,18.0771,59.5789299,18.0771
U 228 † ,Grana,Vallentuna sn,Vallentuna ,Vallentuna,,6604075.162,,,V,Pr4,,sten,,fragment av runsten,59.57483764,,59.5342,18.0771,59.57483764,18.0771
U 229  ,Gällsta,Vallentuna sn,Vallentuna ,Vallentuna,,6602953.162,,A1; B1; C8; D1; 0; F2; 0,V,Pr4,Öpir 1 (S),sten,granit,runsten,59.56476479,,59.5342,18.0771,59.56476479,18.0771
U 230  ,Gällsta,Vallentuna sn,Vallentuna ,Vallentuna,,6602953.162,,A1; B3; C11; D1; 0; F2; 0,V,?,Öpir 1 (P) ?,sten,ljusgrå granit,ristad sten,59.56476727,,59.5342,18.0771,59.56476727,18.0771
U 231  ,Gällsta,Vallentuna sn,Vallentuna ,Vallentuna,,6603316.162,,"A3 (?); B1; C10; D1; E3, E9; F3; 0",V,Pr5,Öpir 1 (A),sten,gnejsgranit,runsten,59.56802938,,59.5342,18.0771,59.56802938,18.0771
U 232  ,Gällsta,Vallentuna sn,Vallentuna ,Vallentuna,,6603153.162,,,V,Pr5,Öpir 1 (A),sten,granit,runsten,59.56656809,,59.5342,18.0771,59.56656809,18.0771
U 233 $ ,Kusta,Vallentuna sn,Vallentuna ,Vallentuna,,6606098.163,,,V,Pr4,Öpir 1 (A),sten,gnejsgranit,runsten,59.59301601,,59.5342,18.0771,59.59301601,18.0771
U 235 $ ,Kusta,Vallentuna sn,Vallentuna ,Vallentuna,Vada kyrka,6606050.163,,A4; B1; 0; D1; E2; F3; 0,V,RAK,,sten,granit,runsten,59.59258733,,59.5342,18.0771,59.59258733,18.0771
U 236  ,Lindö,Vallentuna sn,Vallentuna ,Vallentuna,,6604773.163,,?; B2; C5 (?); D1; E8; F3; G4,V,Pr3,Visäte (S),sten,granit,runsten,59.58112246,,59.5342,18.0771,59.58112246,18.0771
U 237  ,Lindö,Vallentuna sn,Vallentuna ,Vallentuna,,6604675.163,,,V,Pr3 - Pr4,Visäte (A),sten,granit,runsten,59.58024473,,59.5342,18.0771,59.58024473,18.0771
U 238  ,Lindö,Vallentuna sn,Vallentuna ,Vallentuna,I skogsparken vid Lindö gård.,6605990.162,,,V,Pr3,Visäte (A),sten,granit,runsten,59.59205543,,59.5342,18.0771,59.59205543,18.0771
U 239  ,Lindö,Vallentuna sn,Vallentuna ,Vallentuna,,6604725.163,,,V,?,,sten,gnejs,runsten,59.58069822,,59.5342,18.0771,59.58069822,18.0771
U 240  ,Lingsberg,Vallentuna sn,Vallentuna ,Vallentuna,,6605064.163,,"A4; B1; C6; D1; E4, E8; F3; 0",V,Pr3,Åsmund (A),sten,granit,runsten,59.58374458,,59.5342,18.0771,59.58374458,18.0771
U 241  ,Lingsberg,Vallentuna sn,Vallentuna ,Vallentuna,,6605093.163,,"A4; B1; 0; D1; E2, E8; F3; 0",V,Pr3,Åsmund (A),sten,gnejsgranit,runsten,59.58400717,,59.5342,18.0771,59.58400717,18.0771
U 242  ,Lingsberg,Vallentuna sn,Vallentuna ,Vallentuna,,6605046.163,,,V,?,Åsmund (A),sten,granit,fragment av runsten,59.58358726,,59.5342,18.0771,59.58358726,18.0771
U 243 † ,Molnby,Vallentuna sn,Vallentuna ,Vallentuna,,6606700.163,,"A4; B2; C1, C6; D2; 0; F3; 0",V,Pr3,Visäte (A),sten,,runsten,59.59844197,,59.5342,18.0771,59.59844197,18.0771
U 244  ,Mällösa,Vallentuna sn,Vallentuna ,Vallentuna,,6605821.162,,,V,Pr3 - Pr4,Samma som gjort U 251.,sten,gnejs,stenblock,59.5905508,,59.5342,18.0771,59.5905508,18.0771
U 245 † ,Mällösa,Vallentuna sn,Vallentuna ,Vallentuna,,6605850.162,,"A4; B2; C1, C10; D1; E9; F3; G4",V,Pr3,Visäte (A),sten,gnejs,runsten,59.59081327,,59.5342,18.0771,59.59081327,18.0771
U 246  ,Mällösa,Vallentuna sn,Vallentuna ,Vallentuna,,6605611.162,,,V,?,,sten,granit,fragment av runsten,59.58866913,,59.5342,18.0771,59.58866913,18.0771
U 247  ,Lilla Mällösa,Vallentuna sn,Vallentuna ,Vallentuna,,6606401.162,,,V,?,Sven 1 (S),sten,glimmergnejs,runsten,59.59576516,,59.5342,18.0771,59.59576516,18.0771
U 248  ,Näle,Vallentuna sn,Vallentuna ,Vallentuna,På en berghäll i ett gärde Ö om Näle.,6604826.162,,,V,Pr3,,sten,,berghäll,59.58162394,,59.5342,18.0771,59.58162394,18.0771
U 249 $ ,Näle,Vallentuna sn,Vallentuna ,Vallentuna,,6604562.162,,,V,Pr3 - Pr4,,sten,,berghäll,59.5792552,,59.5342,18.0771,59.5792552,18.0771
U 250 $ ,Rickeby,Vallentuna sn,Vallentuna ,Vallentuna,I Vallentuna bibliotek.,6604473.163,,,V,?,,sten,röd gävle-mälarsandsten,fragment av runsten,59.57845791,,59.5342,18.0771,59.57845791,18.0771
U 251  ,Sursta,Vallentuna sn,Vallentuna ,Vallentuna,,6604628.163,,,V,Pr3 - Pr4,Samma som gjort U 244; Fot 2 (A),sten,,berghäll,59.57985166,,59.5342,18.0771,59.57985166,18.0771
U 252  ,Fresta kyrka,Fresta sn,Vallentuna ,Upplands-Väsby,I södra väggen.,6601688.162,,"A1; B1; C6, C7; D1; 0; F3; 0",V,Pr5,"Öpir 1 (A) [attr. svagt grundad, Åhlén 1997]",sten,granit,runsten,59.55345277,,59.5184,17.9113,59.55345277,17.9113
U 253 $ ,Fresta kyrka,Fresta sn,Vallentuna ,Upplands-Väsby,I södra väggen och till höger om kyrkporten.,6601701.162,,,V,Pr3?,,sten,granit,2 fragment av runsten,59.55357132,,59.5184,17.9113,59.55357132,17.9113
U 254  ,Fresta kyrka,Fresta sn,Vallentuna ,Upplands-Väsby,I södra väggen.,6601686.162,,,V,Pr4,,sten,granit,fragment av runsten,59.55343841,,59.5184,17.9113,59.55343841,17.9113
